asset_no,chapter_no,chapter_name,category,question_type,item_no,subpart_label,question_file,solution_file,solution_page_count
001,91,1991年真题,考研数学一历年真题,填空题,01,题1,zt_91-01_question.png,zt_91-01_solution.png,1
002,91,1991年真题,考研数学一历年真题,填空题,02,题2,zt_91-02_question.png,zt_91-02_solution.png,1
003,91,1991年真题,考研数学一历年真题,填空题,03,题3,zt_91-03_question.png,zt_91-03_solution.png,1
004,91,1991年真题,考研数学一历年真题,填空题,04,题4,zt_91-04_question.png,zt_91-04_solution.png,2
005,91,1991年真题,考研数学一历年真题,填空题,05,题5,zt_91-05_question.png,zt_91-05_solution.png,1
006,91,1991年真题,考研数学一历年真题,选择题,06,题6,zt_91-06_question.png,zt_91-06_solution.png,1
007,91,1991年真题,考研数学一历年真题,选择题,07,题7,zt_91-07_question.png,zt_91-07_solution.png,1
008,91,1991年真题,考研数学一历年真题,选择题,08,题8,zt_91-08_question.png,zt_91-08_solution.png,1
009,91,1991年真题,考研数学一历年真题,选择题,09,题9,zt_91-09_question.png,zt_91-09_solution.png,2
010,91,1991年真题,考研数学一历年真题,选择题,10,题10,zt_91-10_question.png,zt_91-10_solution.png,1
011,91,1991年真题,考研数学一历年真题,解答题,11,题11,zt_91-11_question.png,zt_91-11_solution.png,1
012,91,1991年真题,考研数学一历年真题,解答题,12,题12,zt_91-12_question.png,zt_91-12_solution.png,1
013,91,1991年真题,考研数学一历年真题,解答题,13,题13,zt_91-13_question.png,zt_91-13_solution.png,1
014,91,1991年真题,考研数学一历年真题,解答题,14,题14,zt_91-14_question.png,zt_91-14_solution.png,1
015,91,1991年真题,考研数学一历年真题,解答题,15,题15,zt_91-15_question.png,zt_91-15_solution.png,1
016,91,1991年真题,考研数学一历年真题,解答题,16,题16,zt_91-16_question.png,zt_91-16_solution.png,1
017,91,1991年真题,考研数学一历年真题,解答题,17,题17,zt_91-17_question.png,zt_91-17_solution.png,1
018,91,1991年真题,考研数学一历年真题,解答题,18,题18,zt_91-18_question.png,zt_91-18_solution.png,1
019,91,1991年真题,考研数学一历年真题,解答题,19,题19,zt_91-19_question.png,zt_91-19_solution.png,2
020,91,1991年真题,考研数学一历年真题,填空题,20,题20,zt_91-20_question.png,zt_91-20_solution.png,2
021,91,1991年真题,考研数学一历年真题,填空题,21,题21,zt_91-21_question.png,zt_91-21_solution.png,1
022,91,1991年真题,考研数学一历年真题,填空题,22,题22,zt_91-22_question.png,zt_91-22_solution.png,1
