asset_no,chapter_no,chapter_name,category,question_type,item_no,subpart_label,question_file,solution_file,solution_page_count
001,96,1996年真题,考研数学一历年真题,填空题,01,题1,zt_96-01_question.png,zt_96-01_solution.png,1
002,96,1996年真题,考研数学一历年真题,填空题,02,题2,zt_96-02_question.png,zt_96-02_solution.png,1
003,96,1996年真题,考研数学一历年真题,填空题,03,题3,zt_96-03_question.png,zt_96-03_solution.png,1
004,96,1996年真题,考研数学一历年真题,填空题,04,题4,zt_96-04_question.png,zt_96-04_solution.png,1
005,96,1996年真题,考研数学一历年真题,填空题,05,题5,zt_96-05_question.png,zt_96-05_solution.png,1
006,96,1996年真题,考研数学一历年真题,选择题,06,题6,zt_96-06_question.png,zt_96-06_solution.png,1
007,96,1996年真题,考研数学一历年真题,选择题,07,题7,zt_96-07_question.png,zt_96-07_solution.png,1
008,96,1996年真题,考研数学一历年真题,选择题,08,题8,zt_96-08_question.png,zt_96-08_solution.png,1
009,96,1996年真题,考研数学一历年真题,选择题,09,题9,zt_96-09_question.png,zt_96-09_solution.png,1
010,96,1996年真题,考研数学一历年真题,选择题,10,题10,zt_96-10_question.png,zt_96-10_solution.png,2
011,96,1996年真题,考研数学一历年真题,解答题,11,题11,zt_96-11_question.png,zt_96-11_solution.png,1
012,96,1996年真题,考研数学一历年真题,解答题,12,题12,zt_96-12_question.png,zt_96-12_solution.png,1
013,96,1996年真题,考研数学一历年真题,解答题,13,题13,zt_96-13_question.png,zt_96-13_solution.png,2
014,96,1996年真题,考研数学一历年真题,解答题,14,题14,zt_96-14_question.png,zt_96-14_solution.png,1
015,96,1996年真题,考研数学一历年真题,解答题,15,题15,zt_96-15_question.png,zt_96-15_solution.png,2
016,96,1996年真题,考研数学一历年真题,解答题,16,题16,zt_96-16_question.png,zt_96-16_solution.png,2
017,96,1996年真题,考研数学一历年真题,解答题,17,题17,zt_96-17_question.png,zt_96-17_solution.png,1
018,96,1996年真题,考研数学一历年真题,解答题,18,题18,zt_96-18_question.png,zt_96-18_solution.png,1
019,96,1996年真题,考研数学一历年真题,解答题,19,题19,zt_96-19_question.png,zt_96-19_solution.png,2
020,96,1996年真题,考研数学一历年真题,填空题,20,题20,zt_96-20_question.png,zt_96-20_solution.png,1
021,96,1996年真题,考研数学一历年真题,填空题,21,题21,zt_96-21_question.png,zt_96-21_solution.png,1
022,96,1996年真题,考研数学一历年真题,解答题,22,题22,zt_96-22_question.png,zt_96-22_solution.png,2
